citation,name_short,name_full,vote_type
389 U.S. 64,PStewart,"Stewart, Potter",majority
389 U.S. 64,TMarshall,"Marshall, Thurgood",majority
389 U.S. 64,WJBrennan,"Brennan, William",special concurrence
389 U.S. 64,BRWhite,"White, Byron",majority
389 U.S. 64,EWarren,"Warren, Earl",majority
389 U.S. 64,AFortas,"Fortas, Abe",majority
389 U.S. 81,JHarlan2,"Harlan, John",majority
389 U.S. 81,HLBlack,"Black, Hugo",special concurrence
389 U.S. 81,WODouglas,"Douglas, William",special concurrence
389 U.S. 81,PStewart,"Stewart, Potter",majority
389 U.S. 81,TMarshall,"Marshall, Thurgood",majority
389 U.S. 81,WJBrennan,"Brennan, William",majority
389 U.S. 81,BRWhite,"White, Byron",majority
389 U.S. 81,EWarren,"Warren, Earl",majority
389 U.S. 86,JHarlan2,"Harlan, John",majority
389 U.S. 86,HLBlack,"Black, Hugo",majority
389 U.S. 86,WODouglas,"Douglas, William",majority
389 U.S. 86,PStewart,"Stewart, Potter",majority
389 U.S. 86,TMarshall,"Marshall, Thurgood",majority
389 U.S. 86,WJBrennan,"Brennan, William",majority
389 U.S. 86,BRWhite,"White, Byron",majority
389 U.S. 86,EWarren,"Warren, Earl",majority
389 U.S. 86,AFortas,"Fortas, Abe",majority
389 U.S. 80,EWarren,"Warren, Earl",majority
389 U.S. 80,HLBlack,"Black, Hugo",majority
389 U.S. 80,WODouglas,"Douglas, William",majority
389 U.S. 80,JHarlan2,"Harlan, John",special concurrence
389 U.S. 80,WJBrennan,"Brennan, William",majority
389 U.S. 80,PStewart,"Stewart, Potter",majority
389 U.S. 80,BRWhite,"White, Byron",majority
389 U.S. 80,AFortas,"Fortas, Abe",majority
389 U.S. 89,JHarlan2,"Harlan, John",dissent
389 U.S. 89,HLBlack,"Black, Hugo",majority
389 U.S. 89,WODouglas,"Douglas, William",majority
389 U.S. 89,PStewart,"Stewart, Potter",majority
389 U.S. 89,TMarshall,"Marshall, Thurgood",majority
389 U.S. 89,WJBrennan,"Brennan, William",majority
389 U.S. 89,BRWhite,"White, Byron",majority
389 U.S. 89,EWarren,"Warren, Earl",majority
389 U.S. 89,AFortas,"Fortas, Abe",majority
389 U.S. 90,JHarlan2,"Harlan, John",majority
389 U.S. 90,HLBlack,"Black, Hugo",special concurrence
389 U.S. 90,WODouglas,"Douglas, William",majority
389 U.S. 90,PStewart,"Stewart, Potter",majority
389 U.S. 90,WJBrennan,"Brennan, William",majority
389 U.S. 90,BRWhite,"White, Byron",majority
389 U.S. 90,EWarren,"Warren, Earl",majority
389 U.S. 90,AFortas,"Fortas, Abe",majority
389 U.S. 109,JHarlan2,"Harlan, John",dissent
389 U.S. 109,HLBlack,"Black, Hugo",dissent
389 U.S. 109,WODouglas,"Douglas, William",majority
389 U.S. 109,PStewart,"Stewart, Potter",majority
389 U.S. 109,TMarshall,"Marshall, Thurgood",majority
389 U.S. 109,WJBrennan,"Brennan, William",majority
389 U.S. 109,BRWhite,"White, Byron",dissent
389 U.S. 109,EWarren,"Warren, Earl",regular concurrence
389 U.S. 109,AFortas,"Fortas, Abe",majority
389 U.S. 121,JHarlan2,"Harlan, John",majority
389 U.S. 121,HLBlack,"Black, Hugo",majority
389 U.S. 121,WODouglas,"Douglas, William",majority
389 U.S. 121,PStewart,"Stewart, Potter",majority
389 U.S. 121,WJBrennan,"Brennan, William",majority
389 U.S. 121,BRWhite,"White, Byron",majority
389 U.S. 121,EWarren,"Warren, Earl",majority
389 U.S. 121,AFortas,"Fortas, Abe",majority
389 U.S. 128,JHarlan2,"Harlan, John",majority
389 U.S. 128,HLBlack,"Black, Hugo",majority
389 U.S. 128,WODouglas,"Douglas, William",majority
389 U.S. 128,PStewart,"Stewart, Potter",majority
389 U.S. 128,TMarshall,"Marshall, Thurgood",majority
389 U.S. 128,WJBrennan,"Brennan, William",majority
389 U.S. 128,BRWhite,"White, Byron",majority
389 U.S. 128,EWarren,"Warren, Earl",majority
389 U.S. 128,AFortas,"Fortas, Abe",majority
389 U.S. 138,EWarren,"Warren, Earl",majority
389 U.S. 138,HLBlack,"Black, Hugo",dissent
389 U.S. 138,WODouglas,"Douglas, William",special concurrence
389 U.S. 138,JHarlan2,"Harlan, John",dissent
389 U.S. 138,WJBrennan,"Brennan, William",majority
389 U.S. 138,PStewart,"Stewart, Potter",majority
389 U.S. 138,BRWhite,"White, Byron",majority
389 U.S. 138,AFortas,"Fortas, Abe",majority
389 U.S. 138,TMarshall,"Marshall, Thurgood",majority
389 U.S. 143,EWarren,"Warren, Earl",majority
389 U.S. 143,HLBlack,"Black, Hugo",majority
389 U.S. 143,JHarlan2,"Harlan, John",majority
389 U.S. 143,WJBrennan,"Brennan, William",majority
389 U.S. 143,PStewart,"Stewart, Potter",majority
389 U.S. 143,BRWhite,"White, Byron",majority
389 U.S. 143,AFortas,"Fortas, Abe",majority
389 U.S. 143,TMarshall,"Marshall, Thurgood",majority
389 U.S. 155,JHarlan2,"Harlan, John",dissent
389 U.S. 155,HLBlack,"Black, Hugo",majority
389 U.S. 155,WODouglas,"Douglas, William",majority
389 U.S. 155,PStewart,"Stewart, Potter",special concurrence
389 U.S. 155,WJBrennan,"Brennan, William",majority
389 U.S. 155,BRWhite,"White, Byron",majority
389 U.S. 155,AFortas,"Fortas, Abe",majority
389 U.S. 179,JHarlan2,"Harlan, John",majority
389 U.S. 179,HLBlack,"Black, Hugo",majority
389 U.S. 179,WODouglas,"Douglas, William",majority
389 U.S. 179,PStewart,"Stewart, Potter",majority
389 U.S. 179,WJBrennan,"Brennan, William",majority
389 U.S. 179,BRWhite,"White, Byron",majority
389 U.S. 179,EWarren,"Warren, Earl",majority
389 U.S. 179,AFortas,"Fortas, Abe",majority
389 U.S. 191,JHarlan2,"Harlan, John",regular concurrence
389 U.S. 191,HLBlack,"Black, Hugo",majority
389 U.S. 191,WODouglas,"Douglas, William",majority
389 U.S. 191,PStewart,"Stewart, Potter",majority
389 U.S. 191,WJBrennan,"Brennan, William",majority
389 U.S. 191,BRWhite,"White, Byron",majority
389 U.S. 191,EWarren,"Warren, Earl",majority
389 U.S. 191,AFortas,"Fortas, Abe",majority
389 U.S. 212,JHarlan2,"Harlan, John",dissent
389 U.S. 212,HLBlack,"Black, Hugo",majority
389 U.S. 212,WODouglas,"Douglas, William",majority
389 U.S. 212,PStewart,"Stewart, Potter",dissent
389 U.S. 212,WJBrennan,"Brennan, William",majority
389 U.S. 212,BRWhite,"White, Byron",majority
389 U.S. 212,EWarren,"Warren, Earl",majority
389 U.S. 212,AFortas,"Fortas, Abe",majority
389 U.S. 217,JHarlan2,"Harlan, John",dissent
389 U.S. 217,HLBlack,"Black, Hugo",majority
389 U.S. 217,WODouglas,"Douglas, William",majority
389 U.S. 217,PStewart,"Stewart, Potter",special concurrence
389 U.S. 217,TMarshall,"Marshall, Thurgood",majority
389 U.S. 217,WJBrennan,"Brennan, William",majority
389 U.S. 217,BRWhite,"White, Byron",majority
389 U.S. 217,EWarren,"Warren, Earl",majority
389 U.S. 217,AFortas,"Fortas, Abe",majority
389 U.S. 235,JHarlan2,"Harlan, John",majority
389 U.S. 235,HLBlack,"Black, Hugo",majority
389 U.S. 235,WODouglas,"Douglas, William",majority
389 U.S. 235,PStewart,"Stewart, Potter",majority
389 U.S. 235,WJBrennan,"Brennan, William",majority
389 U.S. 235,BRWhite,"White, Byron",majority
389 U.S. 235,EWarren,"Warren, Earl",majority
389 U.S. 235,AFortas,"Fortas, Abe",majority
389 U.S. 241,JHarlan2,"Harlan, John",special concurrence
389 U.S. 241,HLBlack,"Black, Hugo",majority
389 U.S. 241,WODouglas,"Douglas, William",majority
389 U.S. 241,PStewart,"Stewart, Potter",majority
389 U.S. 241,TMarshall,"Marshall, Thurgood",majority
389 U.S. 241,WJBrennan,"Brennan, William",majority
389 U.S. 241,BRWhite,"White, Byron",majority
389 U.S. 241,EWarren,"Warren, Earl",majority
389 U.S. 241,AFortas,"Fortas, Abe",majority
389 U.S. 258,JHarlan2,"Harlan, John",dissent
389 U.S. 258,HLBlack,"Black, Hugo",majority
389 U.S. 258,WODouglas,"Douglas, William",majority
389 U.S. 258,PStewart,"Stewart, Potter",majority
389 U.S. 258,WJBrennan,"Brennan, William",special concurrence
389 U.S. 258,BRWhite,"White, Byron",dissent
389 U.S. 258,EWarren,"Warren, Earl",majority
389 U.S. 258,AFortas,"Fortas, Abe",majority
389 U.S. 290,JHarlan2,"Harlan, John",majority
389 U.S. 290,HLBlack,"Black, Hugo",majority
389 U.S. 290,WODouglas,"Douglas, William",majority
389 U.S. 290,PStewart,"Stewart, Potter",special concurrence
389 U.S. 290,WJBrennan,"Brennan, William",majority
389 U.S. 290,BRWhite,"White, Byron",majority
389 U.S. 290,EWarren,"Warren, Earl",majority
389 U.S. 290,AFortas,"Fortas, Abe",majority
389 U.S. 299,JHarlan2,"Harlan, John",majority
389 U.S. 299,HLBlack,"Black, Hugo",dissent
389 U.S. 299,WODouglas,"Douglas, William",dissent
389 U.S. 299,PStewart,"Stewart, Potter",majority
389 U.S. 299,WJBrennan,"Brennan, William",majority
389 U.S. 299,BRWhite,"White, Byron",majority
389 U.S. 299,EWarren,"Warren, Earl",majority
389 U.S. 299,AFortas,"Fortas, Abe",dissent
389 U.S. 309,JHarlan2,"Harlan, John",majority
389 U.S. 309,HLBlack,"Black, Hugo",dissent
389 U.S. 309,WODouglas,"Douglas, William",dissent
389 U.S. 309,PStewart,"Stewart, Potter",majority
389 U.S. 309,TMarshall,"Marshall, Thurgood",majority
389 U.S. 309,WJBrennan,"Brennan, William",majority
389 U.S. 309,BRWhite,"White, Byron",majority
389 U.S. 309,EWarren,"Warren, Earl",majority
389 U.S. 309,AFortas,"Fortas, Abe",majority
389 U.S. 320,JHarlan2,"Harlan, John",special concurrence
389 U.S. 320,HLBlack,"Black, Hugo",majority
389 U.S. 320,WODouglas,"Douglas, William",majority
389 U.S. 320,PStewart,"Stewart, Potter",majority
389 U.S. 320,TMarshall,"Marshall, Thurgood",majority
389 U.S. 320,WJBrennan,"Brennan, William",majority
389 U.S. 320,BRWhite,"White, Byron",majority
389 U.S. 320,EWarren,"Warren, Earl",majority
389 U.S. 320,AFortas,"Fortas, Abe",majority
389 U.S. 323,JHarlan2,"Harlan, John",dissent
389 U.S. 323,HLBlack,"Black, Hugo",majority
389 U.S. 323,WODouglas,"Douglas, William",dissent
389 U.S. 323,PStewart,"Stewart, Potter",dissent
389 U.S. 323,WJBrennan,"Brennan, William",majority
389 U.S. 323,BRWhite,"White, Byron",majority
389 U.S. 323,EWarren,"Warren, Earl",majority
389 U.S. 323,AFortas,"Fortas, Abe",majority
389 U.S. 329,JHarlan2,"Harlan, John",majority
389 U.S. 329,HLBlack,"Black, Hugo",majority
389 U.S. 329,WODouglas,"Douglas, William",majority
389 U.S. 329,PStewart,"Stewart, Potter",majority
389 U.S. 329,TMarshall,"Marshall, Thurgood",majority
389 U.S. 329,WJBrennan,"Brennan, William",majority
389 U.S. 329,BRWhite,"White, Byron",majority
389 U.S. 329,EWarren,"Warren, Earl",majority
389 U.S. 329,AFortas,"Fortas, Abe",majority
389 U.S. 327,EWarren,"Warren, Earl",majority
389 U.S. 327,WODouglas,"Douglas, William",majority
389 U.S. 327,JHarlan2,"Harlan, John",majority
389 U.S. 327,WJBrennan,"Brennan, William",majority
389 U.S. 327,PStewart,"Stewart, Potter",majority
389 U.S. 327,BRWhite,"White, Byron",majority
389 U.S. 327,AFortas,"Fortas, Abe",majority
389 U.S. 327,TMarshall,"Marshall, Thurgood",majority
389 U.S. 332,JHarlan2,"Harlan, John",majority
389 U.S. 332,HLBlack,"Black, Hugo",majority
389 U.S. 332,WODouglas,"Douglas, William",majority
389 U.S. 332,PStewart,"Stewart, Potter",majority
389 U.S. 332,WJBrennan,"Brennan, William",majority
389 U.S. 332,BRWhite,"White, Byron",majority
389 U.S. 332,EWarren,"Warren, Earl",majority
389 U.S. 332,AFortas,"Fortas, Abe",majority
389 U.S. 347,JHarlan2,"Harlan, John",regular concurrence
389 U.S. 347,HLBlack,"Black, Hugo",dissent
389 U.S. 347,WODouglas,"Douglas, William",regular concurrence
389 U.S. 347,PStewart,"Stewart, Potter",majority
389 U.S. 347,WJBrennan,"Brennan, William",regular concurrence
389 U.S. 347,BRWhite,"White, Byron",regular concurrence
389 U.S. 347,EWarren,"Warren, Earl",majority
389 U.S. 347,AFortas,"Fortas, Abe",majority
389 U.S. 375,JHarlan2,"Harlan, John",special concurrence
389 U.S. 375,HLBlack,"Black, Hugo",majority
389 U.S. 375,WODouglas,"Douglas, William",majority
389 U.S. 375,PStewart,"Stewart, Potter",special concurrence
389 U.S. 375,WJBrennan,"Brennan, William",majority
389 U.S. 375,BRWhite,"White, Byron",majority
389 U.S. 375,EWarren,"Warren, Earl",majority
389 U.S. 375,AFortas,"Fortas, Abe",majority
389 U.S. 384,JHarlan2,"Harlan, John",dissent
389 U.S. 384,HLBlack,"Black, Hugo",majority
389 U.S. 384,WODouglas,"Douglas, William",special concurrence
389 U.S. 384,PStewart,"Stewart, Potter",special concurrence
389 U.S. 384,TMarshall,"Marshall, Thurgood",majority
389 U.S. 384,WJBrennan,"Brennan, William",majority
389 U.S. 384,BRWhite,"White, Byron",special concurrence
389 U.S. 384,EWarren,"Warren, Earl",majority
389 U.S. 384,AFortas,"Fortas, Abe",majority
389 U.S. 404,JHarlan2,"Harlan, John",majority
389 U.S. 404,HLBlack,"Black, Hugo",majority
389 U.S. 404,WODouglas,"Douglas, William",majority
389 U.S. 404,PStewart,"Stewart, Potter",majority
389 U.S. 404,TMarshall,"Marshall, Thurgood",majority
389 U.S. 404,WJBrennan,"Brennan, William",majority
389 U.S. 404,BRWhite,"White, Byron",majority
389 U.S. 404,EWarren,"Warren, Earl",majority
389 U.S. 404,AFortas,"Fortas, Abe",majority
389 U.S. 409,JHarlan2,"Harlan, John",majority
389 U.S. 409,HLBlack,"Black, Hugo",majority
389 U.S. 409,WODouglas,"Douglas, William",majority
389 U.S. 409,PStewart,"Stewart, Potter",majority
389 U.S. 409,WJBrennan,"Brennan, William",majority
389 U.S. 409,BRWhite,"White, Byron",majority
389 U.S. 409,EWarren,"Warren, Earl",majority
389 U.S. 409,AFortas,"Fortas, Abe",majority
389 U.S. 413,JHarlan2,"Harlan, John",majority
389 U.S. 413,HLBlack,"Black, Hugo",special concurrence
389 U.S. 413,WODouglas,"Douglas, William",majority
389 U.S. 413,PStewart,"Stewart, Potter",majority
389 U.S. 413,TMarshall,"Marshall, Thurgood",majority
389 U.S. 413,WJBrennan,"Brennan, William",majority
389 U.S. 413,BRWhite,"White, Byron",majority
389 U.S. 413,EWarren,"Warren, Earl",majority
389 U.S. 413,AFortas,"Fortas, Abe",majority
389 U.S. 416,JHarlan2,"Harlan, John",dissent
389 U.S. 416,HLBlack,"Black, Hugo",majority
389 U.S. 416,WODouglas,"Douglas, William",majority
389 U.S. 416,PStewart,"Stewart, Potter",majority
389 U.S. 416,TMarshall,"Marshall, Thurgood",majority
389 U.S. 416,WJBrennan,"Brennan, William",majority
389 U.S. 416,BRWhite,"White, Byron",majority
389 U.S. 416,EWarren,"Warren, Earl",majority
389 U.S. 416,AFortas,"Fortas, Abe",majority
389 U.S. 421,EWarren,"Warren, Earl",majority
389 U.S. 421,HLBlack,"Black, Hugo",majority
389 U.S. 421,WODouglas,"Douglas, William",majority
389 U.S. 421,WJBrennan,"Brennan, William",majority
389 U.S. 421,PStewart,"Stewart, Potter",majority
389 U.S. 421,BRWhite,"White, Byron",majority
389 U.S. 421,AFortas,"Fortas, Abe",majority
389 U.S. 421,TMarshall,"Marshall, Thurgood",majority
389 U.S. 429,JHarlan2,"Harlan, John",special concurrence
389 U.S. 429,HLBlack,"Black, Hugo",majority
389 U.S. 429,WODouglas,"Douglas, William",majority
389 U.S. 429,PStewart,"Stewart, Potter",regular concurrence
389 U.S. 429,WJBrennan,"Brennan, William",regular concurrence
389 U.S. 429,BRWhite,"White, Byron",dissent
389 U.S. 429,EWarren,"Warren, Earl",majority
389 U.S. 429,AFortas,"Fortas, Abe",majority
389 U.S. 463,JHarlan2,"Harlan, John",majority
389 U.S. 463,HLBlack,"Black, Hugo",majority
389 U.S. 463,WODouglas,"Douglas, William",majority
389 U.S. 463,PStewart,"Stewart, Potter",majority
389 U.S. 463,WJBrennan,"Brennan, William",majority
389 U.S. 463,BRWhite,"White, Byron",majority
389 U.S. 463,EWarren,"Warren, Earl",majority
389 U.S. 463,AFortas,"Fortas, Abe",majority
389 U.S. 477,JHarlan2,"Harlan, John",majority
389 U.S. 477,HLBlack,"Black, Hugo",majority
389 U.S. 477,WODouglas,"Douglas, William",majority
389 U.S. 477,PStewart,"Stewart, Potter",majority
389 U.S. 477,WJBrennan,"Brennan, William",majority
389 U.S. 477,BRWhite,"White, Byron",majority
389 U.S. 477,EWarren,"Warren, Earl",majority
389 U.S. 477,AFortas,"Fortas, Abe",majority
389 U.S. 486,JHarlan2,"Harlan, John",majority
389 U.S. 486,HLBlack,"Black, Hugo",majority
389 U.S. 486,WODouglas,"Douglas, William",dissent
389 U.S. 486,PStewart,"Stewart, Potter",majority
389 U.S. 486,WJBrennan,"Brennan, William",majority
389 U.S. 486,BRWhite,"White, Byron",majority
389 U.S. 486,EWarren,"Warren, Earl",majority
389 U.S. 486,AFortas,"Fortas, Abe",majority
389 U.S. 560,JHarlan2,"Harlan, John",dissent
389 U.S. 560,HLBlack,"Black, Hugo",majority
389 U.S. 560,WODouglas,"Douglas, William",majority
389 U.S. 560,PStewart,"Stewart, Potter",dissent
389 U.S. 560,TMarshall,"Marshall, Thurgood",majority
389 U.S. 560,WJBrennan,"Brennan, William",majority
389 U.S. 560,BRWhite,"White, Byron",dissent
389 U.S. 560,EWarren,"Warren, Earl",majority
389 U.S. 560,AFortas,"Fortas, Abe",regular concurrence
389 U.S. 573,JHarlan2,"Harlan, John",dissent
389 U.S. 573,HLBlack,"Black, Hugo",majority
389 U.S. 573,WODouglas,"Douglas, William",majority
389 U.S. 573,PStewart,"Stewart, Potter",majority
389 U.S. 573,TMarshall,"Marshall, Thurgood",majority
389 U.S. 573,WJBrennan,"Brennan, William",majority
389 U.S. 573,BRWhite,"White, Byron",majority
389 U.S. 573,EWarren,"Warren, Earl",special concurrence
389 U.S. 573,AFortas,"Fortas, Abe",majority
389 U.S. 578,JHarlan2,"Harlan, John",dissent
389 U.S. 578,HLBlack,"Black, Hugo",majority
389 U.S. 578,WODouglas,"Douglas, William",majority
389 U.S. 578,PStewart,"Stewart, Potter",majority
389 U.S. 578,TMarshall,"Marshall, Thurgood",majority
389 U.S. 578,WJBrennan,"Brennan, William",majority
389 U.S. 578,BRWhite,"White, Byron",majority
389 U.S. 578,EWarren,"Warren, Earl",dissent
389 U.S. 578,AFortas,"Fortas, Abe",majority
390 U.S. 1,JHarlan2,"Harlan, John",dissent
390 U.S. 1,HLBlack,"Black, Hugo",majority
390 U.S. 1,PStewart,"Stewart, Potter",majority
390 U.S. 1,WJBrennan,"Brennan, William",majority
390 U.S. 1,BRWhite,"White, Byron",majority
390 U.S. 1,EWarren,"Warren, Earl",majority
390 U.S. 1,AFortas,"Fortas, Abe",majority
390 U.S. 17,JHarlan2,"Harlan, John",special concurrence
390 U.S. 17,HLBlack,"Black, Hugo",regular concurrence
390 U.S. 17,WODouglas,"Douglas, William",majority
390 U.S. 17,PStewart,"Stewart, Potter",special concurrence
390 U.S. 17,WJBrennan,"Brennan, William",majority
390 U.S. 17,BRWhite,"White, Byron",special concurrence
390 U.S. 17,EWarren,"Warren, Earl",majority
390 U.S. 17,AFortas,"Fortas, Abe",regular concurrence
390 U.S. 29,EWarren,"Warren, Earl",majority
390 U.S. 29,HLBlack,"Black, Hugo",majority
390 U.S. 29,JHarlan2,"Harlan, John",majority
390 U.S. 29,WJBrennan,"Brennan, William",majority
390 U.S. 29,PStewart,"Stewart, Potter",regular concurrence
390 U.S. 29,BRWhite,"White, Byron",majority
390 U.S. 29,AFortas,"Fortas, Abe",majority
390 U.S. 29,TMarshall,"Marshall, Thurgood",majority
390 U.S. 39,JHarlan2,"Harlan, John",majority
390 U.S. 39,HLBlack,"Black, Hugo",majority
390 U.S. 39,WODouglas,"Douglas, William",majority
390 U.S. 39,PStewart,"Stewart, Potter",regular concurrence
390 U.S. 39,WJBrennan,"Brennan, William",regular concurrence
390 U.S. 39,BRWhite,"White, Byron",majority
390 U.S. 39,EWarren,"Warren, Earl",dissent
390 U.S. 39,AFortas,"Fortas, Abe",majority
390 U.S. 62,JHarlan2,"Harlan, John",majority
390 U.S. 62,HLBlack,"Black, Hugo",majority
390 U.S. 62,WODouglas,"Douglas, William",majority
390 U.S. 62,PStewart,"Stewart, Potter",regular concurrence
390 U.S. 62,WJBrennan,"Brennan, William",regular concurrence
390 U.S. 62,BRWhite,"White, Byron",majority
390 U.S. 62,EWarren,"Warren, Earl",dissent
390 U.S. 62,AFortas,"Fortas, Abe",majority
390 U.S. 85,JHarlan2,"Harlan, John",majority
390 U.S. 85,HLBlack,"Black, Hugo",majority
390 U.S. 85,WODouglas,"Douglas, William",majority
390 U.S. 85,PStewart,"Stewart, Potter",majority
390 U.S. 85,TMarshall,"Marshall, Thurgood",majority
390 U.S. 85,WJBrennan,"Brennan, William",majority
390 U.S. 85,BRWhite,"White, Byron",majority
390 U.S. 85,EWarren,"Warren, Earl",dissent
390 U.S. 85,AFortas,"Fortas, Abe",majority
390 U.S. 102,JHarlan2,"Harlan, John",majority
390 U.S. 102,HLBlack,"Black, Hugo",majority
390 U.S. 102,WODouglas,"Douglas, William",majority
390 U.S. 102,PStewart,"Stewart, Potter",majority
390 U.S. 102,TMarshall,"Marshall, Thurgood",majority
390 U.S. 102,WJBrennan,"Brennan, William",majority
390 U.S. 102,BRWhite,"White, Byron",majority
390 U.S. 102,EWarren,"Warren, Earl",majority
390 U.S. 102,AFortas,"Fortas, Abe",majority
390 U.S. 129,JHarlan2,"Harlan, John",dissent
390 U.S. 129,HLBlack,"Black, Hugo",majority
390 U.S. 129,WODouglas,"Douglas, William",majority
390 U.S. 129,PStewart,"Stewart, Potter",majority
390 U.S. 129,TMarshall,"Marshall, Thurgood",regular concurrence
390 U.S. 129,WJBrennan,"Brennan, William",majority
390 U.S. 129,BRWhite,"White, Byron",regular concurrence
390 U.S. 129,EWarren,"Warren, Earl",majority
390 U.S. 129,AFortas,"Fortas, Abe",majority
390 U.S. 136,JHarlan2,"Harlan, John",majority
390 U.S. 136,HLBlack,"Black, Hugo",dissent
390 U.S. 136,WODouglas,"Douglas, William",majority
390 U.S. 136,PStewart,"Stewart, Potter",majority
390 U.S. 136,WJBrennan,"Brennan, William",majority
390 U.S. 136,BRWhite,"White, Byron",majority
390 U.S. 136,EWarren,"Warren, Earl",majority
390 U.S. 136,AFortas,"Fortas, Abe",majority
390 U.S. 139,JHarlan2,"Harlan, John",special concurrence
390 U.S. 139,HLBlack,"Black, Hugo",special concurrence
390 U.S. 139,WODouglas,"Douglas, William",special concurrence
390 U.S. 139,PStewart,"Stewart, Potter",special concurrence
390 U.S. 139,TMarshall,"Marshall, Thurgood",majority
390 U.S. 139,WJBrennan,"Brennan, William",majority
390 U.S. 139,BRWhite,"White, Byron",majority
390 U.S. 139,EWarren,"Warren, Earl",majority
390 U.S. 139,AFortas,"Fortas, Abe",majority
